id,task_id,type,domain,tacit_knowledge,explicit_form,conversion_path,accuracy,coverage,consistency,abstract_level,created_at,updated_at
kp_77_lathe,77,tacit,nc_machining,旋盤加工での切削抵抗を音と仕上げ面粗さで判断する技能,旋盤加工標準: 切削速度表|工具角度規格|抵抗増大時の調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_77_probe,77,tacit,nc_machining,ワーク測定時に接触圧と測定反応から誤差を判断する技能,測定プローブ運用基準: 測定手順|誤差補正表|測定環境条件,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_78_drill,78,tacit,nc_machining,ドリル加工時の振動と切削音から適切な送り速度を判断する感覚,ドリル加工標準: 回転数表|送り速度基準|振動発生時の調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_78_endmill,78,tacit,nc_machining,エンドミル加工での負荷変化を切りくず形状と音で判断する技能,エンドミル加工基準: 切削条件表|工具摩耗判断基準|負荷調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_78_lathe,78,tacit,nc_machining,旋盤加工での切削抵抗を音と仕上げ面粗さで判断する技能,旋盤加工標準: 切削速度表|工具角度規格|抵抗増大時の調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_78_probe,78,tacit,nc_machining,ワーク測定時に接触圧と測定反応から誤差を判断する技能,測定プローブ運用基準: 測定手順|誤差補正表|測定環境条件,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_79_drill,79,tacit,nc_machining,ドリル加工時の振動と切削音から適切な送り速度を判断する感覚,ドリル加工標準: 回転数表|送り速度基準|振動発生時の調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_79_endmill,79,tacit,nc_machining,エンドミル加工での負荷変化を切りくず形状と音で判断する技能,エンドミル加工基準: 切削条件表|工具摩耗判断基準|負荷調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_79_lathe,79,tacit,nc_machining,旋盤加工での切削抵抗を音と仕上げ面粗さで判断する技能,旋盤加工標準: 切削速度表|工具角度規格|抵抗増大時の調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_79_probe,79,tacit,nc_machining,ワーク測定時に接触圧と測定反応から誤差を判断する技能,測定プローブ運用基準: 測定手順|誤差補正表|測定環境条件,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_80_drill,80,tacit,nc_machining,ドリル加工時の振動と切削音から適切な送り速度を判断する感覚,ドリル加工標準: 回転数表|送り速度基準|振動発生時の調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_80_endmill,80,tacit,nc_machining,エンドミル加工での負荷変化を切りくず形状と音で判断する技能,エンドミル加工基準: 切削条件表|工具摩耗判断基準|負荷調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_80_lathe,80,tacit,nc_machining,旋盤加工での切削抵抗を音と仕上げ面粗さで判断する技能,旋盤加工標準: 切削速度表|工具角度規格|抵抗増大時の調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_80_probe,80,tacit,nc_machining,ワーク測定時に接触圧と測定反応から誤差を判断する技能,測定プローブ運用基準: 測定手順|誤差補正表|測定環境条件,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_81_drill,81,tacit,nc_machining,ドリル加工時の振動と切削音から適切な送り速度を判断する感覚,ドリル加工標準: 回転数表|送り速度基準|振動発生時の調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_81_endmill,81,tacit,nc_machining,エンドミル加工での負荷変化を切りくず形状と音で判断する技能,エンドミル加工基準: 切削条件表|工具摩耗判断基準|負荷調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_81_lathe,81,tacit,nc_machining,旋盤加工での切削抵抗を音と仕上げ面粗さで判断する技能,旋盤加工標準: 切削速度表|工具角度規格|抵抗増大時の調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_81_probe,81,tacit,nc_machining,ワーク測定時に接触圧と測定反応から誤差を判断する技能,測定プローブ運用基準: 測定手順|誤差補正表|測定環境条件,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_82_drill,82,tacit,nc_machining,ドリル加工時の振動と切削音から適切な送り速度を判断する感覚,ドリル加工標準: 回転数表|送り速度基準|振動発生時の調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_82_endmill,82,tacit,nc_machining,エンドミル加工での負荷変化を切りくず形状と音で判断する技能,エンドミル加工基準: 切削条件表|工具摩耗判断基準|負荷調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_82_lathe,82,tacit,nc_machining,旋盤加工での切削抵抗を音と仕上げ面粗さで判断する技能,旋盤加工標準: 切削速度表|工具角度規格|抵抗増大時の調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_82_probe,82,tacit,nc_machining,ワーク測定時に接触圧と測定反応から誤差を判断する技能,測定プローブ運用基準: 測定手順|誤差補正表|測定環境条件,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_83_drill,83,tacit,nc_machining,ドリル加工時の振動と切削音から適切な送り速度を判断する感覚,ドリル加工標準: 回転数表|送り速度基準|振動発生時の調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_83_endmill,83,tacit,nc_machining,エンドミル加工での負荷変化を切りくず形状と音で判断する技能,エンドミル加工基準: 切削条件表|工具摩耗判断基準|負荷調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
kp_83_lathe,83,tacit,nc_machining,旋盤加工での切削抵抗を音と仕上げ面粗さで判断する技能,旋盤加工標準: 切削速度表|工具角度規格|抵抗増大時の調整手順,"[{""stage"": ""socialization"", ""description"": ""熟練者の作業観察と共同作業による暗黙知共有"", ""duration_days"": 18}, {""stage"": ""externalization"", ""description"": ""観察した技能を作業標準として文書化"", ""duration_days"": 9}]",0.7,0.65,0.68,L1,2024-02-01 00:00:00,2024-02-01 00:00:00
