id,name,user_id,task_id,task_type,category,pattern,frequency,accuracy,impact_score,last_seen,created_at,updated_at
713,エラー傾向パターン_頻度7,16,713,material_analysis,error_tendency,"{""pattern_type"": ""error_tendency"", ""level"": 13, ""coefficient"": ""理解度"", ""task_type"": ""material_analysis"", ""characteristics"": [""高度な最適化"", ""予防的対応"", ""ミス最小化""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",57,0.938,0.919,2024-05-24T05:00:00Z,2024-05-23T00:00:00Z,2024-05-23T00:00:00Z
714,理解度型学習パターン_L14,16,714,material_analysis,learning_style,"{""pattern_type"": ""learning_style"", ""level"": 14, ""coefficient"": ""理解度"", ""task_type"": ""material_analysis"", ""characteristics"": [""自律的学習"", ""創造的思考"", ""統合的理解""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",52,0.99,0.838,2024-05-27T08:00:00Z,2024-05-26T00:00:00Z,2024-05-26T00:00:00Z
715,理解度型学習パターン_L15,16,715,material_analysis,learning_style,"{""pattern_type"": ""learning_style"", ""level"": 15, ""coefficient"": ""理解度"", ""task_type"": ""material_analysis"", ""characteristics"": [""自律的学習"", ""創造的思考"", ""統合的理解""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",53,0.94,0.799,2024-05-30T21:00:00Z,2024-05-29T00:00:00Z,2024-05-29T00:00:00Z
716,エラー傾向パターン_頻度4,16,716,material_analysis,error_tendency,"{""pattern_type"": ""error_tendency"", ""level"": 16, ""coefficient"": ""理解度"", ""task_type"": ""material_analysis"", ""characteristics"": [""高度な最適化"", ""予防的対応"", ""ミス最小化""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",68,0.996,0.828,2024-06-03T00:00:00Z,2024-06-01T00:00:00Z,2024-06-01T00:00:00Z
717,成功要因パターン_達成率85%,16,717,material_analysis,success_factor,"{""pattern_type"": ""success_factor"", ""level"": 17, ""coefficient"": ""理解度"", ""task_type"": ""material_analysis"", ""characteristics"": [""計画的準備"", ""適切なツール選択"", ""品質重視""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",69,1.0,0.912,2024-06-06T00:00:00Z,2024-06-04T00:00:00Z,2024-06-04T00:00:00Z
718,時間管理パターン_最適化L18,16,718,material_analysis,time_management,"{""pattern_type"": ""time_management"", ""level"": 18, ""coefficient"": ""理解度"", ""task_type"": ""material_analysis"", ""characteristics"": [""タスク優先順位付け"", ""時間配分最適化"", ""効率的実行""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",74,1.0,0.939,2024-06-08T19:00:00Z,2024-06-07T00:00:00Z,2024-06-07T00:00:00Z
719,作業リズムパターン_効率95%,16,719,material_analysis,work_rhythm,"{""pattern_type"": ""work_rhythm"", ""level"": 19, ""coefficient"": ""理解度"", ""task_type"": ""material_analysis"", ""characteristics"": [""集中時間の最適化"", ""休憩タイミングの確立"", ""効率的作業フロー""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",65,1.0,1.0,2024-06-11T22:00:00Z,2024-06-10T00:00:00Z,2024-06-10T00:00:00Z
720,時間管理パターン_最適化L20,16,720,material_analysis,time_management,"{""pattern_type"": ""time_management"", ""level"": 20, ""coefficient"": ""理解度"", ""task_type"": ""material_analysis"", ""characteristics"": [""タスク優先順位付け"", ""時間配分最適化"", ""効率的実行""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",70,1.0,1.0,2024-06-14T03:00:00Z,2024-06-13T00:00:00Z,2024-06-13T00:00:00Z
721,時間管理パターン_最適化L1,17,721,material_analysis,time_management,"{""pattern_type"": ""time_management"", ""level"": 1, ""coefficient"": ""応用力"", ""task_type"": ""material_analysis"", ""characteristics"": [""タスク優先順位付け"", ""時間配分最適化"", ""効率的実行""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""基本的な成果達成"", ""学習進捗"", ""スキル向上""]}",12,0.626,0.512,2024-04-19T18:00:00Z,2024-04-19T00:00:00Z,2024-04-19T00:00:00Z
722,エラー傾向パターン_頻度18,17,722,material_analysis,error_tendency,"{""pattern_type"": ""error_tendency"", ""level"": 2, ""coefficient"": ""応用力"", ""task_type"": ""material_analysis"", ""characteristics"": [""基本的ミスの発生"", ""確認不足"", ""経験不足""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""基本的な成果達成"", ""学習進捗"", ""スキル向上""]}",11,0.623,0.473,2024-04-23T21:00:00Z,2024-04-22T00:00:00Z,2024-04-22T00:00:00Z
723,応用力型学習パターン_L3,17,723,material_analysis,learning_style,"{""pattern_type"": ""learning_style"", ""level"": 3, ""coefficient"": ""応用力"", ""task_type"": ""material_analysis"", ""characteristics"": [""段階的学習"", ""反復練習重視"", ""基礎固め""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""基本的な成果達成"", ""学習進捗"", ""スキル向上""]}",23,0.688,0.656,2024-04-26T16:00:00Z,2024-04-25T00:00:00Z,2024-04-25T00:00:00Z
724,応用力型学習パターン_L4,17,724,material_analysis,learning_style,"{""pattern_type"": ""learning_style"", ""level"": 4, ""coefficient"": ""応用力"", ""task_type"": ""material_analysis"", ""characteristics"": [""段階的学習"", ""反復練習重視"", ""基礎固め""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""基本的な成果達成"", ""学習進捗"", ""スキル向上""]}",23,0.691,0.7,2024-04-29T10:00:00Z,2024-04-28T00:00:00Z,2024-04-28T00:00:00Z
725,応用力型学習パターン_L5,17,725,material_analysis,learning_style,"{""pattern_type"": ""learning_style"", ""level"": 5, ""coefficient"": ""応用力"", ""task_type"": ""material_analysis"", ""characteristics"": [""応用重視"", ""実践的アプローチ"", ""問題解決型""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""基本的な成果達成"", ""学習進捗"", ""スキル向上""]}",24,0.761,0.616,2024-05-02T15:00:00Z,2024-05-01T00:00:00Z,2024-05-01T00:00:00Z
726,作業リズムパターン_効率30%,17,726,material_analysis,work_rhythm,"{""pattern_type"": ""work_rhythm"", ""level"": 6, ""coefficient"": ""応用力"", ""task_type"": ""material_analysis"", ""characteristics"": [""集中時間の最適化"", ""休憩タイミングの確立"", ""効率的作業フロー""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""基本的な成果達成"", ""学習進捗"", ""スキル向上""]}",23,0.795,0.692,2024-05-04T19:00:00Z,2024-05-04T00:00:00Z,2024-05-04T00:00:00Z
727,成功要因パターン_達成率35%,17,727,material_analysis,success_factor,"{""pattern_type"": ""success_factor"", ""level"": 7, ""coefficient"": ""応用力"", ""task_type"": ""material_analysis"", ""characteristics"": [""計画的準備"", ""適切なツール選択"", ""品質重視""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""基本的な成果達成"", ""学習進捗"", ""スキル向上""]}",27,0.795,0.632,2024-05-08T01:00:00Z,2024-05-07T00:00:00Z,2024-05-07T00:00:00Z
728,成功要因パターン_達成率40%,17,728,material_analysis,success_factor,"{""pattern_type"": ""success_factor"", ""level"": 8, ""coefficient"": ""応用力"", ""task_type"": ""material_analysis"", ""characteristics"": [""計画的準備"", ""適切なツール選択"", ""品質重視""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""基本的な成果達成"", ""学習進捗"", ""スキル向上""]}",37,0.783,0.731,2024-05-10T08:00:00Z,2024-05-10T00:00:00Z,2024-05-10T00:00:00Z
729,時間管理パターン_最適化L9,17,729,material_analysis,time_management,"{""pattern_type"": ""time_management"", ""level"": 9, ""coefficient"": ""応用力"", ""task_type"": ""material_analysis"", ""characteristics"": [""タスク優先順位付け"", ""時間配分最適化"", ""効率的実行""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",37,0.859,0.647,2024-05-14T16:00:00Z,2024-05-13T00:00:00Z,2024-05-13T00:00:00Z
730,作業リズムパターン_効率50%,17,730,material_analysis,work_rhythm,"{""pattern_type"": ""work_rhythm"", ""level"": 10, ""coefficient"": ""応用力"", ""task_type"": ""material_analysis"", ""characteristics"": [""集中時間の最適化"", ""休憩タイミングの確立"", ""効率的作業フロー""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",39,0.842,0.779,2024-05-17T08:00:00Z,2024-05-16T00:00:00Z,2024-05-16T00:00:00Z
731,エラー傾向パターン_頻度9,17,731,material_analysis,error_tendency,"{""pattern_type"": ""error_tendency"", ""level"": 11, ""coefficient"": ""応用力"", ""task_type"": ""material_analysis"", ""characteristics"": [""高度な最適化"", ""予防的対応"", ""ミス最小化""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",44,0.843,0.732,2024-05-19T02:00:00Z,2024-05-19T00:00:00Z,2024-05-19T00:00:00Z
732,応用力型学習パターン_L12,17,732,material_analysis,learning_style,"{""pattern_type"": ""learning_style"", ""level"": 12, ""coefficient"": ""応用力"", ""task_type"": ""material_analysis"", ""characteristics"": [""応用重視"", ""実践的アプローチ"", ""問題解決型""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",46,0.948,0.815,2024-05-23T19:00:00Z,2024-05-22T00:00:00Z,2024-05-22T00:00:00Z
733,成功要因パターン_達成率65%,17,733,material_analysis,success_factor,"{""pattern_type"": ""success_factor"", ""level"": 13, ""coefficient"": ""応用力"", ""task_type"": ""material_analysis"", ""characteristics"": [""計画的準備"", ""適切なツール選択"", ""品質重視""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",51,0.899,0.782,2024-05-26T04:00:00Z,2024-05-25T00:00:00Z,2024-05-25T00:00:00Z
734,応用力型学習パターン_L14,17,734,material_analysis,learning_style,"{""pattern_type"": ""learning_style"", ""level"": 14, ""coefficient"": ""応用力"", ""task_type"": ""material_analysis"", ""characteristics"": [""自律的学習"", ""創造的思考"", ""統合的理解""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",61,0.956,0.911,2024-05-29T05:00:00Z,2024-05-28T00:00:00Z,2024-05-28T00:00:00Z
735,成功要因パターン_達成率75%,17,735,material_analysis,success_factor,"{""pattern_type"": ""success_factor"", ""level"": 15, ""coefficient"": ""応用力"", ""task_type"": ""material_analysis"", ""characteristics"": [""計画的準備"", ""適切なツール選択"", ""品質重視""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",58,0.983,0.93,2024-06-01T02:00:00Z,2024-05-31T00:00:00Z,2024-05-31T00:00:00Z
736,成功要因パターン_達成率80%,17,736,material_analysis,success_factor,"{""pattern_type"": ""success_factor"", ""level"": 16, ""coefficient"": ""応用力"", ""task_type"": ""material_analysis"", ""characteristics"": [""計画的準備"", ""適切なツール選択"", ""品質重視""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",55,0.959,0.84,2024-06-03T12:00:00Z,2024-06-03T00:00:00Z,2024-06-03T00:00:00Z
737,応用力型学習パターン_L17,17,737,material_analysis,learning_style,"{""pattern_type"": ""learning_style"", ""level"": 17, ""coefficient"": ""応用力"", ""task_type"": ""material_analysis"", ""characteristics"": [""自律的学習"", ""創造的思考"", ""統合的理解""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",70,1.0,0.955,2024-06-07T06:00:00Z,2024-06-06T00:00:00Z,2024-06-06T00:00:00Z
738,エラー傾向パターン_頻度2,17,738,material_analysis,error_tendency,"{""pattern_type"": ""error_tendency"", ""level"": 18, ""coefficient"": ""応用力"", ""task_type"": ""material_analysis"", ""characteristics"": [""高度な最適化"", ""予防的対応"", ""ミス最小化""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",69,1.0,0.987,2024-06-09T08:00:00Z,2024-06-09T00:00:00Z,2024-06-09T00:00:00Z
739,作業リズムパターン_効率95%,17,739,material_analysis,work_rhythm,"{""pattern_type"": ""work_rhythm"", ""level"": 19, ""coefficient"": ""応用力"", ""task_type"": ""material_analysis"", ""characteristics"": [""集中時間の最適化"", ""休憩タイミングの確立"", ""効率的作業フロー""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",67,1.0,0.922,2024-06-13T10:00:00Z,2024-06-12T00:00:00Z,2024-06-12T00:00:00Z
740,作業リズムパターン_効率100%,17,740,material_analysis,work_rhythm,"{""pattern_type"": ""work_rhythm"", ""level"": 20, ""coefficient"": ""応用力"", ""task_type"": ""material_analysis"", ""characteristics"": [""集中時間の最適化"", ""休憩タイミングの確立"", ""効率的作業フロー""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""高品質な成果"", ""効率的完了"", ""継続的改善""]}",73,1.0,1.0,2024-06-16T01:00:00Z,2024-06-15T00:00:00Z,2024-06-15T00:00:00Z
741,エラー傾向パターン_頻度19,18,741,material_analysis,error_tendency,"{""pattern_type"": ""error_tendency"", ""level"": 1, ""coefficient"": ""実践力"", ""task_type"": ""material_analysis"", ""characteristics"": [""基本的ミスの発生"", ""確認不足"", ""経験不足""], ""triggers"": [""タスク開始時"", ""問題発生時"", ""レビュー時""], ""outcomes"": [""基本的な成果達成"", ""学習進捗"", ""スキル向上""]}",14,0.58,0.579,2024-04-21T16:00:00Z,2024-04-21T00:00:00Z,2024-04-21T00:00:00Z
